,strategy,benchmark
2020-05-07,10498.306953570918,9665.993386933129
2020-05-08,10592.550830176146,9799.86097616353
2020-05-11,10703.330081444845,9926.196562191946
2020-05-12,10523.065095035055,9728.536954456875
2020-05-13,10402.090475181325,9551.864504284471
2020-05-14,10531.562929801268,9673.090340058936
2020-05-15,10597.928641420947,9733.296204197539
2020-05-18,10710.560916080496,9943.446859679925
2020-05-19,10650.933160195384,9861.21965897469
2020-05-20,10788.270669409758,10052.574137651585
2020-05-21,10692.595977047724,9947.050270804944
2020-05-22,10742.190783503758,10008.929777805528
2020-05-26,10680.764066514004,9954.182626507154
2020-05-27,10684.411285333637,9996.656397347368
2020-05-28,10662.741898368673,10000.180819116227
2020-05-29,10793.590527246844,10158.701877595218
2020-06-01,10793.86382927058,10141.519265737137
2020-06-02,10856.86569814296,10236.62947392808
2020-06-03,10901.738586254762,10290.687708023066
2020-06-04,10872.401940947419,10238.42954207196
2020-06-05,11047.8145310326,10499.259658823925
2020-06-08,11047.946963518549,10570.472302941615
2020-06-09,11045.67855921615,10565.945454568408
2020-06-10,11049.554093226277,10632.666096439312
2020-06-11,10653.223446360193,10010.393036431022
2020-06-12,10755.907385503817,10160.15547406466
2020-06-15,10821.389263894085,10252.416495613277
2020-06-16,10915.959597132285,10502.198403227074
2020-06-17,10920.391139644722,10473.581274360457
2020-06-18,10939.016119488246,10529.67418387232
2020-06-19,10908.022146681982,10508.013899137242
2020-06-22,10977.1748698491,10617.740448958437
2020-06-23,10988.002001864294,10649.543238465976
2020-06-24,10814.899464124726,10375.729002665596
2020-06-25,10907.38687672956,10509.991677778748
2020-06-26,10775.727504559127,10294.567544826565
2020-06-29,10821.871052795424,10385.362397267168
2020-06-30,10942.62338562649,10600.85226286558
2020-07-01,11023.876816554548,10649.476771635433
2020-07-02,11070.984686442112,10732.887936236046
2020-07-06,11177.071557366651,10915.298314435924
2020-07-07,11147.712258919779,10830.43262487451
2020-07-08,11221.325445218128,10951.502105533766
2020-07-09,11255.345610370969,10982.206822508777
2020-07-10,11238.697701136385,10972.176900806688
2020-07-13,11120.317607732362,10794.889668520289
2020-07-14,11227.545468647877,10971.390509867007
2020-07-15,11255.358405028306,11036.58528684115
2020-07-16,11223.871571654701,10972.578624172122
2020-07-17,11289.911715749107,11064.93769488057
2020-07-20,11419.161238006036,11232.625668279808
2020-07-21,11364.88918599247,11193.676599064474
2020-07-22,11452.251253178465,11267.79099579251
2020-07-23,11319.175603232728,11098.174359288774
2020-07-24,11352.810598465632,11089.6262576327
2020-07-27,11455.56386889665,11238.48154253047
2020-07-28,11370.468351290394,11127.43894099159
2020-07-29,11510.978682032244,11320.361566328014
2020-07-30,11502.320766986319,11314.479856461572
2020-07-31,11550.72377926793,11388.501176986796
2020-08-03,11631.25520334791,11544.938122940632
2020-08-04,11696.091963542398,11628.712765037124
2020-08-05,11728.10119297068,11674.884206446372
2020-08-06,11761.848052819918,11777.790183624944
2020-08-07,11689.548537304108,11671.358413002166
2020-08-10,11620.667323446482,11619.105360023408
2020-08-11,11496.748109920363,11457.353409594049
2020-08-12,11682.07734975094,11761.526398651207
2020-08-13,11619.476211047098,11699.898208682349
2020-08-14,11611.648489057403,11681.225880611699
2020-08-17,11693.157548288684,11779.591054807355
2020-08-18,11680.629481930064,11820.195550581742
2020-08-19,11640.151318738324,11785.693427072272
2020-08-20,11667.963319356817,11851.205841141937
2020-08-21,11711.425714338224,11931.35920361195
2020-08-24,11751.862152064634,11988.51135182708
2020-08-25,11816.135732261399,12114.121880461065
2020-08-26,11898.552942438679,12403.171450014062
2020-08-27,11892.341105797848,12368.61088180623
2020-08-28,11988.811449969246,12482.728337565428
2020-08-31,12025.178763020427,12539.544664555051
2020-09-01,12126.738529035661,12693.022207550963
2020-09-02,12270.56974975856,12868.242903873272
2020-09-03,11837.675753107244,12253.752835735468
2020-09-04,11706.281134867731,12103.380485312759
2020-09-08,11463.81340769809,11670.068125399228
2020-09-09,11709.015530589906,12017.590772572672
2020-09-10,11586.324438035685,11800.44087555343
2020-09-11,11565.961695413609,11778.241157228824
2020-09-14,11707.6719281246,11961.987748546144
2020-09-15,11790.376988045737,12084.694573064788
2020-09-16,11691.166622054621,11930.35884465894
2020-09-17,11677.843891459634,11881.521527167428
2020-09-18,11618.029264731602,11720.517172342894
2020-09-21,11600.37387845365,11695.073006547302
2020-09-22,11612.802874197654,11807.389800510358
2020-09-23,11492.733998672355,11475.697992746222
2020-09-24,11475.657814442882,11508.105412913776
2020-09-25,11551.615250338466,11723.824577327847
2020-09-28,11584.60062421821,11905.128796533872
2020-09-29,11605.6021628576,11916.117750758063
2020-09-30,11655.39375961084,12049.946668084245
2020-10-01,11643.8034777126,12096.144721584722
2020-10-02,11588.57296278051,11839.839876190654
2020-10-05,11672.157413771234,12146.056751837932
2020-10-06,11640.804476772975,12001.499495127984
2020-10-07,11726.80984749394,12248.397656599853
2020-10-08,11686.105402398705,12286.086199751424
2020-10-09,11727.30729852297,12385.828696876744
2020-10-12,11785.632524958248,12595.097889641936
2020-10-13,11770.250573856858,12532.463704900849
2020-10-14,11755.47157657111,12467.075878776264
2020-10-15,11701.766043068346,12374.36677605777
2020-10-16,11731.885791709461,12396.255928008568
2020-10-19,11641.25158350633,12175.340189261628
2020-10-20,11668.22967032399,12240.049534962161
2020-10-21,11631.760342736894,12163.917141177491
2020-10-22,11686.012388933625,12235.447222572446
2020-10-23,11705.17392703987,12294.379020090211
2020-10-26,11586.219082361049,12060.582619344013
2020-10-27,11622.222608755561,12060.041786217304
2020-10-28,11420.725309827665,11602.05749017864
2020-10-29,11480.1956297779,11779.055826881684
2020-10-30,11427.997907416691,11612.180401663003
2020-11-02,11497.562873833325,11738.052101381816
2020-11-03,11562.753986169339,11906.517449877647
2020-11-04,11646.469580810504,12413.734120927906
2020-11-05,11767.381932310805,12712.51642390589
2020-11-06,11811.0601454305,12782.944233025322
2020-11-09,11750.190684257219,12653.795797032604
2020-11-10,11713.4017133002,12464.040947634296
2020-11-11,11785.75722960151,12699.826294528397
2020-11-12,11732.538623025179,12591.611539606993
2020-11-13,11805.236602802866,12708.919837474985
2020-11-16,11903.333119815241,12833.963465176612
2020-11-17,11865.250368062621,12787.057265120287
2020-11-18,11686.715250495441,12608.627785875166
2020-11-19,11761.69098881844,12728.930895262158
2020-11-20,11719.40695920879,12634.105488897112
2020-11-23,11844.998989453388,12643.081629035785
2020-11-24,12009.76005997041,12774.566579329081
2020-11-25,11952.115720721478,12739.868117559032
2020-11-27,11970.585382982717,12818.559051676657
2020-11-30,11923.188427903813,12865.742920831613
2020-12-01,12004.705285828099,12981.338759062897
2020-12-02,12087.60078320119,13000.943857254542
2020-12-03,12095.750790445021,12956.13068808154
2020-12-04,12329.009296969458,13166.55487699001
2020-12-07,12270.96915022824,13156.564143169986
2020-12-08,12315.467286175206,13161.244379231033
2020-12-09,12240.409184182407,13012.402772851568
2020-12-10,12299.372294283186,13051.348491649025
2020-12-11,12213.037026771915,12989.2222501555
2020-12-14,12160.555820604812,12994.670131552906
2020-12-15,12266.998337878176,13147.904946929537
2020-12-16,12272.071387115448,13172.712804160277
2020-12-17,12290.574956047,13249.8967609807
2020-12-18,12259.998316843154,13248.759447970153
2020-12-21,12186.488148324008,13170.662770323363
2020-12-22,12169.023220117831,13165.784138727216
2020-12-23,12171.016471825902,13096.317780321293
2020-12-24,12177.514256227776,13128.845291484082
2020-12-28,12206.006348373547,13186.169068936426
2020-12-29,12185.62547767149,13169.970497307324
2020-12-30,12219.040344908444,13198.941800170542
2020-12-31,12230.264718797082,13255.79556927581
2021-01-04,12156.862466478988,13096.545665396303
2021-01-05,12222.027111734606,13245.328772397654
2021-01-06,12211.676309383416,13143.287357010548
2021-01-07,12318.969414436928,13445.902341562147
2021-01-08,12362.715387568056,13534.957615133184
2021-01-11,12371.787598044144,13569.623623467975
2021-01-12,12376.15287466672,13461.238388352323
2021-01-13,12409.07984708167,13532.697580567181
2021-01-14,12400.059375599565,13463.741231362786
2021-01-15,12303.02622216758,13330.269382316303
2021-01-19,12374.198712988175,13536.12753018721
2021-01-20,12442.6334129072,13725.581217778385
2021-01-21,12471.397019519502,13763.554961076918
2021-01-22,12406.988247879073,13735.758141169863
2021-01-25,12427.567842037788,13836.441513727877
2021-01-26,12404.60037008848,13814.76246431825
2021-01-27,12261.291772059016,13401.558260343285
2021-01-28,12321.274974981055,13526.684467109946
2021-01-29,12227.942048302848,13375.862326788836
2021-02-01,12372.099541137115,13584.074006619809
2021-02-02,12474.133776957924,13735.530737690226
2021-02-03,12500.809507238457,13704.390306493386
2021-02-04,12571.531454813632,13737.249304420666
2021-02-05,12605.60682033419,13799.441909801562
2021-02-08,12721.766945681997,13977.449476852664
2021-02-09,12689.186402087547,13923.518486032157
2021-02-10,12690.99155385993,13959.921320124142
2021-02-11,12742.677379784089,14052.480933039014
2021-02-12,12774.423280634635,14149.062261926996
2021-02-16,12843.338763945769,14141.18632914342
2021-02-17,12799.98840285082,14056.856625450777
2021-02-18,12730.897982868586,13935.03716504409
2021-02-19,12728.864382768192,13870.644894569883
2021-02-22,12692.477049990961,13685.519286935149
2021-02-23,12685.748047783041,13667.847518989996
2021-02-24,12870.475819323825,13863.983209705892
2021-02-25,12597.973210575352,13451.347995178592
2021-02-26,12538.84449563408,13446.616871108854
2021-03-01,12728.584104199435,13753.560358719522
2021-03-02,12663.610427214177,13609.293908498292
2021-03-03,12571.326546706794,13318.232437674633
2021-03-04,12532.515293254499,13118.492584505715
2021-03-05,12755.543072729317,13398.727234298427
2021-03-08,12738.574421102086,13094.730946992428
2021-03-09,12726.810590283614,13433.364912486728
2021-03-10,12804.055714212333,13432.027058736512
2021-03-11,12771.5515504672,13668.46849277021
2021-03-12,12775.589670405237,13578.945677823856
2021-03-15,12697.982420513501,13652.851747162567
2021-03-16,12633.127549776853,13692.109068317657
2021-03-17,12600.42409792696,13660.217097073346
2021-03-18,12474.424035531782,13355.874901608258
2021-03-19,12470.65807066601,13446.823462494913
2021-03-22,12485.030165359862,13625.53052773101
2021-03-23,12428.738147245462,13524.461624863132
2021-03-24,12468.07135475896,13375.770721364279
2021-03-25,12497.616928555175,13392.994626310892
2021-03-26,12641.777631386338,13744.480166525589
2021-03-29,12646.48584843208,13747.200795881216
2021-03-30,12577.81445952274,13609.091471029122
2021-03-31,12570.727946153927,13762.968292449774
2021-04-01,12612.220687247198,13976.214288786457
2021-04-05,12718.5003289526,14169.767098084143
2021-04-06,12698.723293178566,14114.053839295222
2021-04-07,12711.345177120216,14158.856461946316
2021-04-08,12748.068492607348,14261.546745089408
2021-04-09,12807.9932619348,14381.657490362768
2021-04-12,12822.85740471051,14342.636828849705
2021-04-13,12883.029464251023,14492.501631134503
2021-04-14,12844.13347008417,14363.06321052943
2021-04-15,12945.535443277262,14650.894069001666
2021-04-16,12966.916159317308,14659.867329637422
2021-04-19,12925.479557937459,14529.04686655355
2021-04-20,12880.056883577789,14392.79386507204
2021-04-21,12908.601052303522,14561.341859872664
2021-04-22,12862.304922452713,14382.164963301999
2021-04-23,12917.454890474453,14590.985886297476
2021-04-26,12892.885203473106,14647.364935478889
2021-04-27,12910.759721409475,14612.571987891912
2021-04-28,12850.394807875477,14544.488658667155
2021-04-29,12910.60214430363,14629.022248189256
2021-04-30,12859.745853557593,14450.95643573903
2021-05-03,12896.186942521392,14449.881469062273
2021-05-04,12861.496497593083,14297.914077957397
2021-05-05,12893.242954072546,14383.195141265676
2021-05-06,12946.141353788458,14502.996013199858
2021-05-07,12987.694468141839,14628.424336828532
2021-05-10,12941.689170388347,14374.67688743906
2021-05-11,12867.205649445248,14317.091125037818
2021-05-12,12780.533436107187,13999.064706109786
2021-05-13,12836.023601984038,14112.557345592648
2021-05-14,12909.823575089422,14378.42384710544
2021-05-17,12911.39404407196,14332.529169979862
2021-05-18,12853.763438780725,14213.504119609051
2021-05-19,12826.177249033954,14242.117730567592
2021-05-20,12866.592778062131,14466.878185716541
2021-05-21,12853.000073681855,14426.945547328016
2021-05-24,12895.217748605828,14623.155480795967
2021-05-25,12873.108051067644,14617.965601807326
2021-05-26,12866.124888127177,14613.958613157036
2021-05-27,12875.981217120956,14589.570561838882
2021-05-28,12856.01374428028,14711.174778008153
2021-06-01,12866.769083382613,14616.628433835634
2021-06-02,12903.43182992461,14677.724105796902
2021-06-03,12869.501443708165,14624.099078163834
2021-06-04,13009.874907201183,14843.22440072675
2021-06-07,13001.244469582747,14891.160607745202
2021-06-08,12995.297322448245,14870.0028827693
2021-06-09,12985.748815519593,14889.236819617741
2021-06-10,13043.024609178425,15066.209657204196
2021-06-11,13069.269916154988,15072.260131850551
2021-06-14,13131.045005772114,15192.14014407994
2021-06-15,13081.253036534963,15114.430220346125
2021-06-16,12996.883803671244,15010.790807049712
2021-06-17,13058.326974211743,15190.971798690029
2021-06-18,12980.693583511395,15022.76413905448
2021-06-21,13063.773144293124,15193.154650333963
2021-06-22,13138.249704555386,15320.507941592503
2021-06-23,13134.222979886195,15300.728103193997
2021-06-24,13178.664071233543,15446.138227454254
2021-06-25,13153.780537500086,15404.310380114724
2021-06-28,13275.190499872575,15589.134488207415
2021-06-29,13284.01860795479,15651.362244553811
2021-06-30,13259.023574962914,15678.571470244166
2021-07-01,13300.337302819707,15770.450071495306
2021-07-02,13368.464774707048,15937.247027403553
2021-07-06,13376.047714345194,15952.361141895919
2021-07-07,13366.978579529132,15946.722848516618
2021-07-08,13309.501368698562,15829.714417077876
2021-07-09,13360.5851387248,15962.528337264755
2021-07-12,13381.752739345564,16004.934811454406
2021-07-13,13371.840936516252,15977.564935013841
2021-07-14,13336.732531352136,15966.937916108043
2021-07-15,13259.88975309813,15813.07283528034
2021-07-16,13221.18331484393,15701.5082981383
2021-07-19,13216.973999481996,15591.80854736394
2021-07-20,13259.730360861824,15738.961461694693
2021-07-21,13338.127773298937,15931.538820282822
2021-07-22,13350.991244991365,16053.363731429852
2021-07-23,13471.195044246231,16207.773853445044
2021-07-26,13439.119204631126,16188.437226551916
2021-07-27,13403.792225024896,16094.961959033351
2021-07-28,13446.184191731201,16229.240044457134
2021-07-29,13430.195370205314,16366.691225041244
2021-07-30,13426.592558440247,16355.653488177317
2021-08-02,13399.88158332001,16348.749815908159
2021-08-03,13435.583602645052,16517.538033605797
2021-08-04,13451.99514106489,16592.03322232428
2021-08-05,13502.482276605988,16656.497908292153
2021-08-06,13490.985677239667,16607.513445165485
2021-08-09,13486.658691092129,16563.084849724182
2021-08-10,13446.725484845188,16496.433966908695
2021-08-11,13433.824993531705,16493.067013167547
2021-08-12,13481.579584459574,16589.007810056824
2021-08-13,13507.690461670045,16695.390027990044
2021-08-16,13534.615843586538,16742.02055326226
2021-08-17,13479.258831459574,16653.857570379576
2021-08-18,13394.018667067114,16396.168523204484
2021-08-19,13433.503742731566,16524.58463126483
2021-08-20,13483.02690747087,16700.54709717323
2021-08-23,13539.485790101506,16922.262187324817
2021-08-24,13539.916901723962,16906.658589151444
2021-08-25,13554.529798672465,16945.275780366497
2021-08-26,13563.079106018286,16889.23234898406
2021-08-27,13588.948237189474,17053.523989894453
2021-08-30,13645.075190574273,17193.91774943763
2021-08-31,13636.54839574368,17110.830198132113
2021-09-01,13617.974616480546,17084.515548081232
2021-09-02,13588.638182050758,17114.008720107122
2021-09-03,13612.321586918471,17167.39166960456
2021-09-07,13570.560566814635,17088.179686456697
2021-09-08,13541.760206425486,17012.100067406172
2021-09-09,13523.82306363268,16879.316855808134
2021-09-10,13524.869172361123,16814.449831190046
2021-09-13,13498.00491124457,16782.191543118774
2021-09-14,13489.220257662884,16745.60294675852
2021-09-15,13572.401183045782,16876.799096965504
2021-09-16,13571.431644183358,16835.43910982442
2021-09-17,13559.342073961541,16707.464526937238
2021-09-20,13428.305936563753,16419.161383465897
2021-09-21,13479.594925362053,16478.43746333294
2021-09-22,13504.274372706437,16614.213741845044
2021-09-23,13590.786890810508,16854.231945309668
2021-09-24,13625.296639413262,16866.312660378513
2021-09-27,13621.837264014242,16726.89716606527
2021-09-28,13546.382290557158,16284.276273573458
2021-09-29,13542.742966260463,16300.2250446599
2021-09-30,13492.503069485545,16206.153363944622
2021-10-01,13579.74977614978,16359.697676310843
2021-10-04,13561.265529434317,16048.291288284427
2021-10-05,13622.238383381147,16282.123505163434
2021-10-06,13616.500872046672,16350.137511332838
2021-10-07,13647.31998399457,16509.60996286444
2021-10-08,13741.099563967944,16500.580978535592
2021-10-11,13706.339569152671,16406.140855731534
