,strategy,benchmark
2020-05-26,10188.717923180022,9954.18295248857
2020-05-27,10213.354183083922,9996.656870341756
2020-05-28,10229.897950114839,10000.180993259828
2020-05-29,10385.453790624646,10158.702450386827
2020-06-01,10373.247165092436,10141.520076137604
2020-06-02,10434.62605779842,10236.630182886096
2020-06-03,10472.327990161411,10290.688071014849
2020-06-04,10396.020142344938,10238.429874176127
2020-06-05,10647.356296088923,10499.260394765703
2020-06-08,10699.623858111958,10570.472986638222
2020-06-09,10723.893737681796,10565.945768328356
2020-06-10,10815.187616656489,10632.666255793314
2020-06-11,10190.191956493085,10010.393849437716
2020-06-12,10354.213356149601,10160.156245472004
2020-06-15,10448.441046301754,10252.417320291443
2020-06-16,10706.030355010384,10502.199200347019
2020-06-17,10698.645238844374,10473.58186444789
2020-06-18,10754.30434971619,10529.674455898672
2020-06-19,10731.59280795896,10508.01482649292
2020-06-22,10855.952279821795,10617.740708763697
2020-06-23,10879.399196658385,10649.543530596344
2020-06-24,10587.141626642437,10375.729566835253
2020-06-25,10739.408726766527,10509.99222968008
2020-06-26,10500.771775787272,10294.568107365943
2020-06-29,10592.732259064604,10385.362900768921
2020-06-30,10813.506837383227,10600.85281751756
2020-07-01,10900.452098096375,10649.476629734456
2020-07-02,10973.189441258326,10732.888366205354
2020-07-06,11145.784587957136,10915.298980573782
2020-07-07,11062.452206441054,10830.43272957307
2020-07-08,11189.786556742787,10951.50301237409
2020-07-09,11227.873856838689,10982.207823761808
2020-07-10,11219.251952706929,10972.177277635521
2020-07-13,11022.727343738852,10794.89014473225
2020-07-14,11197.185238726704,10971.390710175692
2020-07-15,11268.506154817975,11036.585726279569
2020-07-16,11206.27478277531,10972.579202953915
2020-07-17,11316.719148074497,11064.938936726578
2020-07-20,11499.298654633572,11232.625677091562
2020-07-21,11440.938679119594,11193.6771276291
2020-07-22,11535.95825459992,11267.79122322629
2020-07-23,11358.832911501868,11098.174816477518
2020-07-24,11355.31913377234,11089.62668410292
2020-07-27,11495.907526731802,11238.481710163851
2020-07-28,11386.621297737018,11127.43926457709
2020-07-29,11598.01953797386,11320.36239625875
2020-07-30,11533.969140129473,11314.47921412317
2020-07-31,11631.270260426181,11388.501726026414
2020-08-03,11782.314774691678,11544.938763019101
2020-08-04,11860.280128574204,11628.713589363357
2020-08-05,11907.807975897493,11674.884723117342
2020-08-06,12041.294417066094,11777.7909429882
2020-08-07,11930.847846238243,11671.358905715775
2020-08-10,11871.289019485694,11619.105876295549
2020-08-11,11663.048246766757,11457.353687822138
2020-08-12,11976.044642945935,11761.52696623832
2020-08-13,11927.44594528791,11699.898686742674
2020-08-14,11903.473064777603,11681.226085497954
2020-08-17,12031.61551956576,11779.591684819425
2020-08-18,12070.007473400245,11820.195647794526
2020-08-19,12026.751062769888,11785.693704038486
2020-08-20,12118.041929803992,11851.20589423506
2020-08-21,12189.751710486786,11931.359749451281
2020-08-24,12239.77304693772,11988.511505189179
2020-08-25,12396.917612644502,12114.12206018861
2020-08-26,12739.7810341681,12403.172285353206
2020-08-27,12714.040200437632,12368.611173287802
2020-08-28,12816.497816150239,12482.72929004846
2020-08-31,12888.728971462706,12539.545901557203
2020-09-01,13043.718955542852,12693.022672038507
2020-09-02,13221.412155307553,12868.244590897388
2020-09-03,12572.794138972977,12253.753109188101
2020-09-04,12419.958777637015,12103.381379090235
2020-09-08,11954.058541406815,11670.068237096315
2020-09-09,12314.637790329825,12017.591117137608
2020-09-10,12067.014592136666,11800.440979056339
2020-09-11,12024.60811913519,11778.241567103527
2020-09-14,12221.047247050383,11961.988133858586
2020-09-15,12336.30907118019,12084.695203530882
2020-09-16,12155.687678105009,11930.359620425681
2020-09-17,12094.568241973291,11881.522161329598
2020-09-18,11940.04719645899,11720.518081388636
2020-09-21,11909.073198777345,11695.073549533461
2020-09-22,12031.82822409561,11807.390634442281
2020-09-23,11690.058331809847,11475.698457666904
2020-09-24,11716.375960352405,11508.106536009376
2020-09-25,11950.465639493297,11723.825366203951
2020-09-28,12125.344336276174,11905.129647319303
2020-09-29,12145.309678086662,11916.1184102182
2020-09-30,12291.577175515375,12049.947630523367
2020-10-01,12342.465114327048,12096.14552836128
2020-10-02,12076.478743283686,11839.84033621387
2020-10-05,12379.205643615102,12146.057099689146
2020-10-06,12217.487333151907,12001.499536871404
2020-10-07,12470.768609023165,12248.398441529553
2020-10-08,12498.207617468657,12286.087426883894
2020-10-09,12582.069783464643,12385.829431323584
2020-10-12,12809.916100880708,12595.098171845095
2020-10-13,12734.59587198322,12532.464118419686
2020-10-14,12648.366570229991,12467.0756944126
2020-10-15,12546.888449645388,12374.367133399015
2020-10-16,12567.55795020648,12396.256149307064
2020-10-19,12328.168227185608,12175.340278967837
2020-10-20,12399.78001960391,12240.05023987405
2020-10-21,12322.106169187029,12163.917303865788
2020-10-22,12370.748682206724,12235.448496222838
2020-10-23,12439.442558627667,12294.379400768237
2020-10-26,12201.814044952322,12060.583447122017
2020-10-27,12195.512440771658,12060.04302554693
2020-10-28,11709.783090757697,11602.058428461685
2020-10-29,11877.725861955529,11779.05655356385
2020-10-30,11696.190382646322,11612.180820071158
2020-11-02,11821.399071551412,11738.052714090963
2020-11-03,11999.040203915067,11906.518749343799
2020-11-04,12561.135490059978,12413.733913505665
2020-11-05,12816.942905464535,12712.517524236173
2020-11-06,12878.965796181425,12782.944462912541
2020-11-09,12774.436682854113,12653.796378128816
2020-11-10,12595.390440342599,12464.041620804026
2020-11-11,12801.34572116823,12699.82677446949
2020-11-12,12704.420529646139,12591.612041555572
2020-11-13,12826.431012464716,12708.920549873614
2020-11-16,12940.378591493785,12833.964805408094
2020-11-17,12894.364598396087,12787.057633798351
2020-11-18,12746.458857628575,12608.62865027224
2020-11-19,12875.292455858977,12728.931682474982
2020-11-20,12781.138811664596,12634.106355814532
2020-11-23,12788.648121504524,12643.08161690196
2020-11-24,12910.226950268743,12774.567184563164
2020-11-25,12880.833752802462,12739.868515777001
2020-11-27,12968.748080502615,12818.55947581364
2020-11-30,12995.362523961694,12865.743801274062
2020-12-01,13086.445835419443,12981.339398336204
2020-12-02,13091.83856628925,13000.944828034542
2020-12-03,13039.093822427962,12956.131393657817
2020-12-04,13225.228980117752,13166.55567827969
2020-12-07,13220.729442823455,13156.564619231187
2020-12-08,13215.14303827288,13161.245593889125
2020-12-09,13073.453959209084,13012.40340651973
2020-12-10,13107.129441985564,13051.349991175126
2020-12-11,13089.607752518392,12989.222805551273
2020-12-14,13102.635544453628,12994.670788466448
2020-12-15,13250.42870605619,13147.905772518645
2020-12-16,13282.133311715615,13172.713048967165
2020-12-17,13361.481506282355,13249.898196887301
2020-12-18,13358.68407833663,13248.759657616061
2020-12-21,13288.889943869763,13170.663927511048
2020-12-22,13281.303496804194,13165.78508626185
2020-12-23,13203.904461909578,13096.318379529694
2020-12-24,13235.42053302558,13128.845900466908
2020-12-28,13308.59728871646,13186.169724338322
2020-12-29,13289.65657528288,13169.970181239405
2020-12-30,13310.672912588907,13198.943007789027
2020-12-31,13356.702142372264,13255.795873169858
2021-01-04,13184.549843546256,13096.546583180396
2021-01-05,13323.941254095558,13245.329302922612
2021-01-06,13184.642802044491,13143.288630856054
2021-01-07,13487.576416165643,13445.903218875364
2021-01-08,13555.673957031218,13534.958969074172
2021-01-11,13591.610325921476,13569.624753521517
2021-01-12,13482.628512985035,13461.23898424896
2021-01-13,13553.619826240532,13532.698477148897
2021-01-14,13444.530512702164,13463.742392855587
2021-01-15,13318.803908724887,13330.269898582648
2021-01-19,13505.719537179015,13536.128243664745
2021-01-20,13718.673818405836,13725.581721985756
2021-01-21,13775.2256715473,13763.554809961934
2021-01-22,13770.574605734322,13735.758608261649
2021-01-25,13876.60206594618,13836.442623167855
2021-01-26,13883.363875134377,13814.762330656235
2021-01-27,13493.788989629762,13401.559026541743
2021-01-28,13597.69295741124,13526.684897916479
2021-01-29,13412.589236641334,13375.862760207936
2021-02-01,13594.582544067522,13584.074955802686
2021-02-02,13737.317452141308,13735.531827285973
2021-02-03,13753.173771411299,13704.39055504207
2021-02-04,13862.960598277667,13737.25032294263
2021-02-05,13940.79391165969,13799.442819063754
2021-02-08,14113.659889138155,13977.449878865085
2021-02-09,14069.932435569759,13923.518960866137
2021-02-10,14121.531648290704,13959.92169772972
2021-02-11,14216.78356245503,14052.4812800962
2021-02-12,14291.440479518418,14149.062738934028
2021-02-16,14289.685523400325,14141.18685825842
2021-02-17,14205.180877957311,14056.857435437083
2021-02-18,14088.600116669353,13935.037764277096
2021-02-19,14015.229655808564,13870.64586900838
2021-02-22,13822.993656323897,13685.51967793264
2021-02-23,13816.792113684362,13667.84747079592
2021-02-24,13998.92730461212,13863.984569628401
2021-02-25,13566.808149206574,13451.34939482117
2021-02-26,13568.686053596299,13446.617201386314
2021-03-01,13864.922930320367,13753.561262651743
2021-03-02,13707.064880835194,13609.295326983765
2021-03-03,13403.40624383845,13318.233064797858
2021-03-04,13215.960988045685,13118.493310328806
2021-03-05,13473.804307965827,13398.727664919359
2021-03-08,13154.359285665576,13094.731909665483
2021-03-09,13496.639239238155,13433.365937086355
2021-03-10,13507.053326780851,13432.02793329716
2021-03-11,13764.957257246886,13668.468730342203
2021-03-12,13682.152067386165,13578.94679930915
2021-03-15,13761.846429866302,13652.85235472448
2021-03-16,13816.576987981107,13692.110246067594
2021-03-17,13775.392212092662,13660.217801116954
2021-03-18,13454.603111471793,13355.875212082432
2021-03-19,13560.53380189409,13446.823902352431
2021-03-22,13736.922456735763,13625.531441324978
2021-03-23,13628.241116907684,13524.462479073189
2021-03-24,13480.101820865553,13375.771865436936
2021-03-25,13494.873499925186,13392.995244000438
2021-03-26,13807.727255970878,13744.48083416003
2021-03-29,13826.73215183777,13747.20134751875
2021-03-30,13684.323108423132,13609.091691672573
2021-03-31,13849.731125678458,13762.96836721326
2021-04-01,14045.92766908876,13976.214778755271
2021-04-05,14226.081996474519,14169.767626959132
2021-04-06,14174.290554170113,14114.054554391754
2021-04-07,14228.050089381333,14158.856726124617
2021-04-08,14328.237829748654,14261.5466481681
2021-04-09,14462.30882840585,14381.658175589517
2021-04-12,14448.853568307833,14342.638028036201
2021-04-13,14620.044943129158,14492.503327876491
2021-04-14,14475.46952576218,14363.063425636361
2021-04-15,14767.846173932767,14650.894782990654
2021-04-16,14781.789683242338,14659.868010413451
2021-04-19,14667.371617806488,14529.047390472268
2021-04-20,14530.538266728145,14392.795054223667
2021-04-21,14726.496742976204,14561.342828384753
2021-04-22,14549.60692898488,14382.165014391863
2021-04-23,14772.07000821108,14590.986949382863
2021-04-26,14804.116093804461,14647.365059042904
2021-04-27,14765.589693538494,14612.573631289684
2021-04-28,14719.347555948589,14544.489417343897
2021-04-29,14790.562042677699,14629.022931921023
2021-04-30,14615.312686302355,14450.95702605349
2021-05-03,14610.774738690194,14449.882658745095
2021-05-04,14431.552682692378,14297.914979432851
2021-05-05,14502.184539663305,14383.195777309635
2021-05-06,14620.096559170091,14502.996840715334
2021-05-07,14741.684045773653,14628.425765431946
2021-05-10,14510.929986388237,14374.678431618673
2021-05-11,14471.59530403481,14317.092905469339
2021-05-12,14145.385638993437,13999.065179697805
2021-05-13,14254.38471794176,14112.55776426976
2021-05-14,14527.887538070696,14378.425210917309
2021-05-17,14479.681130487124,14332.530070190935
2021-05-18,14359.48817591326,14213.504619698017
2021-05-19,14379.709442382606,14242.119412831762
2021-05-20,14620.541435960706,14466.879306911835
2021-05-21,14581.00399488525,14426.946085182084
2021-05-24,14792.35989095647,14623.156927877844
2021-05-25,14793.018319660525,14617.966519512265
2021-05-26,14790.590316917702,14613.959222739659
2021-05-27,14739.542461419147,14589.57109562235
2021-05-28,14889.706852115369,14711.175938846545
2021-06-01,14790.406798879889,14616.630045851743
2021-06-02,14843.045661055532,14677.724960960199
2021-06-03,14806.005023213005,14624.100479116783
2021-06-04,15024.380445678305,14843.224669755173
2021-06-07,15097.17931320115,14891.161235637946
2021-06-08,15064.118149325977,14870.002910341116
2021-06-09,15083.528624812663,14889.237177578954
2021-06-10,15279.783563742321,15066.210978314508
2021-06-11,15281.7399780599,15072.261401284788
2021-06-14,15403.018414721457,15192.141418941912
2021-06-15,15313.770760832587,15114.430935863062
2021-06-16,15232.820106157513,15010.790924842466
2021-06-17,15438.1559695157,15190.972588448825
2021-06-18,15289.595970639346,15022.764949589742
2021-06-21,15451.56274012765,15193.155351913865
2021-06-22,15570.871367526523,15320.509327874062
2021-06-23,15545.26368585392,15300.728994965606
2021-06-24,15699.747938371116,15446.1386193579
2021-06-25,15648.484632778598,15404.310983526524
2021-06-28,15845.586019082122,15589.135171617037
2021-06-29,15901.04843160746,15651.363401760178
2021-06-30,15937.865466858742,15678.572203203339
2021-07-01,16047.961625885879,15770.451594706265
2021-07-02,16215.320471658342,15937.248562024293
2021-07-06,16244.251657135135,15952.360943142596
2021-07-07,16226.737792848418,15946.724728622488
2021-07-08,16110.126924698956,15829.714804939274
2021-07-09,16224.67119667728,15962.530040959391
2021-07-12,16274.56578612962,16004.93599394206
2021-07-13,16253.752594232903,15977.566005983412
2021-07-14,16229.566733781234,15966.93929083492
2021-07-15,16079.85142029303,15813.073314887739
2021-07-16,15955.290037236515,15701.509075774378
2021-07-19,15840.875386143443,15591.80906900693
2021-07-20,15992.830868121042,15738.962672197167
2021-07-21,16180.318291407164,15931.54000019032
2021-07-22,16351.751844776873,16053.363753633213
2021-07-23,16525.00173624092,16207.774745547093
2021-07-26,16495.358715616872,16188.437644718351
2021-07-27,16411.402904007333,16094.96311527957
2021-07-28,16564.16220827541,16229.2408993345
2021-07-29,16654.10489851094,16366.692248249938
2021-07-30,16648.203098411464,16355.655108551124
2021-08-02,16649.44989222719,16348.750703297093
2021-08-03,16841.62906311246,16517.539061504118
2021-08-04,16922.532020025505,16592.034075674594
2021-08-05,17006.760270794566,16656.498608780465
2021-08-06,16951.261567103968,16607.514963156933
2021-08-09,16901.100427339104,16563.085016079163
2021-08-10,16823.7016746845,16496.435134436022
2021-08-11,16818.55365133232,16493.067692942786
2021-08-12,16933.863167831718,16589.008379347582
2021-08-13,17048.42596020526,16695.39159009622
2021-08-16,17094.095797520546,16742.021919617375
2021-08-17,17019.999599418188,16653.85849403396
2021-08-18,16767.840000101613,16396.168633428093
2021-08-19,16935.0508547449,16524.58593884428
2021-08-20,17137.848239127023,16700.548657254076
2021-08-23,17372.521220027887,16922.26317323436
2021-08-24,17355.805067623915,16906.65952633341
2021-08-25,17408.068010816645,16945.276832009265
2021-08-26,17345.81059689508,16889.232665012525
2021-08-27,17516.520871067474,17053.52473366787
2021-08-30,17669.3367408565,17193.919264781387
2021-08-31,17577.290571967987,17110.83183735761
2021-09-01,17541.469420084373,17084.51722319461
2021-09-02,17567.484521217903,17114.009540188315
2021-09-03,17630.294055795763,17167.39268681869
2021-09-07,17549.975877729667,17088.180506754492
2021-09-08,17459.356175915927,17012.101269865565
2021-09-09,17306.02407340133,16879.31680831099
2021-09-10,17205.884863437288,16814.451070141542
2021-09-13,17163.554552548227,16782.193243600672
2021-09-14,17146.91982741385,16745.603274923415
2021-09-15,17290.758373217763,16876.799427807426
2021-09-16,17253.167449052522,16835.43941534884
2021-09-17,17082.328160326564,16707.465404053106
2021-09-20,16768.67524435452,16419.161962637227
2021-09-21,16830.261395001296,16478.438327479995
2021-09-22,16940.0459568719,16614.21501516605
2021-09-23,17195.412556974956,16854.232760251598
2021-09-24,17191.756072713382,16866.314180483587
2021-09-27,17022.56524226968,16726.898622819223
2021-09-28,16546.553073894946,16284.276759882985
2021-09-29,16567.564567624773,16300.226438781909
2021-09-30,16508.47241394608,16206.154561594405
2021-10-01,16654.651728798504,16359.700009739305
2021-10-04,16298.128095269461,16048.291565420812
2021-10-05,16547.491323613638,16282.124577940507
2021-10-06,16630.025537912403,16350.137951244513
2021-10-07,16803.32606665124,16509.610944641914
2021-10-08,16768.60036345643,16500.58125059407
2021-10-11,16674.22977273335,16406.14102661544
2021-10-12,16617.090040347663,16331.532190437203
2021-10-13,16769.111993116258,16461.93751194542
2021-10-14,17100.99439293876,16768.364277302626
2021-10-15,17154.741589425426,16835.665284914485
2021-10-18,17297.407763061798,16967.939933636615
2021-10-19,17461.067157047335,17136.259325522347
2021-10-20,17517.95494125176,17200.26274855619
2021-10-21,17595.072097957473,17267.717522102106
2021-10-22,17571.17241810808,17253.571685559655
2021-10-25,17655.150595181785,17327.574907125272
2021-10-26,17860.63831243167,17487.096378978476
2021-10-27,17852.30110314716,17432.81133229235
2021-10-28,17991.52484310627,17570.93564336267
2021-10-29,18175.50871482834,17733.59803722642
2021-11-01,18181.57642603701,17748.079600973033
2021-11-02,18384.5478611975,17925.795571041832
2021-11-03,18544.812648152227,18074.255122213588
2021-11-04,18970.479156052523,18504.48586191636
2021-11-05,18910.23240988114,18466.70363494455
2021-11-08,19178.57149268751,18712.250782357114
2021-11-09,19150.560614762104,18681.624838382362
2021-11-10,18795.2389858488,18343.99835943637
2021-11-11,18892.18432858408,18458.72310763933
2021-11-12,19056.986576653188,18598.311920747066
2021-11-15,19018.431018464395,18584.095894977127
2021-11-16,19155.71575404025,18782.197533012168
2021-11-17,19086.616586519078,18726.286942457333
2021-11-18,19323.336684193662,18935.320303497618
2021-11-19,19404.90027997295,18975.04757743861
2021-11-22,19186.151788216208,18779.201953795513
2021-11-23,19138.168285175416,18735.951386392157
2021-11-24,19330.223544451277,18901.931009249853
2021-11-26,18950.66642306724,18538.948659751346
2021-11-29,19405.491067267885,18984.20135091607
2021-11-30,19024.341188798233,18609.14493206046
2021-12-01,18647.540431474274,18264.54481933184
2021-12-02,18864.374009438558,18465.31399560869
2021-12-03,18522.276541191266,18180.86261035797
2021-12-06,18587.281361515925,18222.692023430347
2021-12-07,19180.970613996276,18775.91117720431
2021-12-08,19190.622805338455,18775.97794022661
2021-12-09,18947.92470556655,18565.269764236098
2021-12-10,19204.026832499258,18886.263277937338
2021-12-13,18917.33982156914,18626.428051338702
2021-12-14,18694.55367405384,18406.728000910407
2021-12-15,19384.20953462419,19061.674759482485
2021-12-16,18939.224982323354,18634.98180266506
2021-12-17,18716.96712141507,18379.83046457381
2021-12-20,18567.88112967086,18211.891670362587
2021-12-21,18970.0787549796,18562.46678658994
2021-12-22,19180.38639806807,18742.61284438026
2021-12-23,19348.504924070185,18884.727986504586
2021-12-27,19792.120763858984,19295.078974128704
2021-12-28,19653.44457686467,19157.87839129089
2021-12-29,19614.441100391374,19132.94935435233
2021-12-30,19504.449363894604,19022.311939881805
2021-12-31,19411.22216574817,18943.871572896587
2022-01-03,19494.57687636106,19028.20472009267
2022-01-04,19262.020932663596,18832.13342602223
2022-01-05,18639.68445822183,18301.155706616308
2022-01-06,18655.39368169359,18325.159368530043
2022-01-07,18485.784582906985,18132.115405882083
2022-01-10,18581.826345234014,18248.35480631101
2022-01-11,18820.984867973726,18483.36627886526
2022-01-12,18846.79636191261,18517.00004642529
2022-01-13,18318.668154531977,18035.09107922408
2022-01-14,18447.355979554693,18172.129636764184
2022-01-18,18062.776682793592,17787.14050179672
2022-01-19,17854.468661742936,17565.498115392238
2022-01-20,17547.888043830702,17262.840957427674
2022-01-21,17171.853839635955,16938.49734142177
2022-01-24,17191.795934317724,16986.82007871596
2022-01-25,16895.74538994704,16705.29007524205
2022-01-26,16915.88088872785,16722.653951416196
2022-01-27,16788.07695244686,16574.316431575106
2022-01-28,17279.33634690607,17038.103891844887
2022-01-31,17753.537939291506,17493.149990715065
2022-02-01,17897.07695127583,17668.875351092145
2022-02-02,18214.28027999602,18020.181293629103
2022-02-03,17520.241602023998,17354.415484843237
2022-02-04,17595.802737525344,17417.05592635908
2022-02-07,17548.17472783285,17341.209427127204
2022-02-08,17700.46191457992,17477.250151521857
2022-02-09,18114.426112129207,17868.433174350757
2022-02-10,17674.485028989086,17417.710162687774
2022-02-11,17078.286267095886,16850.48973452169
2022-02-14,17063.634921183417,16815.590273807185
2022-02-15,17542.99731857093,17246.303207767003
2022-02-16,17497.197433597066,17203.70735358619
2022-02-17,17001.678861554286,16726.772092618725
2022-02-18,16828.97893036825,16582.404561923846
2022-02-22,16740.474142772153,16485.733360033988
2022-02-23,16420.459770842564,16191.92282134499
2022-02-24,16916.12355817272,16660.59934343302
2022-02-25,17319.776552795283,17039.855696809114
2022-02-28,17369.464528202727,17077.31757490753
2022-03-01,17073.847106168563,16792.209157145095
2022-03-02,17427.563080860633,17157.032090957517
2022-03-03,17285.1493792078,17024.911572136745
2022-03-04,17171.343061898235,16914.24124040291
2022-03-07,16658.716400095866,16415.496077583815
2022-03-08,16561.254688405286,16333.88323975877
2022-03-09,17106.763028100315,16828.790275609514
2022-03-10,16933.764864018518,16693.616841439074
2022-03-11,16684.10178214354,16466.311770161185
2022-03-14,16492.505825744443,16229.43732790662
2022-03-15,16967.022313416932,16656.816974653048
2022-03-16,17441.28226568096,17092.598519137096
2022-03-17,17620.646873385656,17283.33917596855
2022-03-18,18006.973907287203,17631.984939711674
2022-03-21,18039.5521796439,17686.367877830686
2022-03-22,18146.231708617437,17789.035291032884
2022-03-23,17819.63502915438,17471.867436619938
2022-03-24,18338.50958714658,17951.41732767004
2022-03-25,18389.027621594807,18001.154941651865
2022-03-28,18540.136958400326,18135.214910625633
2022-03-29,18732.982658303474,18335.338395199535
2022-03-30,18582.912152317775,18167.99458321045
2022-03-31,18254.2702132064,17869.75941304689
2022-04-01,18267.070805376134,17848.54378084495
2022-04-04,18464.627205379882,18054.09334698959
2022-04-05,18127.769332985306,17706.27950691806
2022-04-06,17858.721274816337,17463.526538709604
2022-04-07,17998.24049099117,17614.721023521943
2022-04-08,17827.345722885027,17456.087457414935
2022-04-11,17342.237666305864,16994.522836680793
2022-04-12,17217.930277623902,16891.228765157655
2022-04-13,17402.95081474101,17086.858117188352
2022-04-14,17084.77863782878,16801.677228802942
2022-04-18,17123.410750303265,16854.781253852147
2022-04-19,17341.37451552122,17054.23246697359
2022-04-20,17266.683632183387,17017.046726232853
2022-04-21,16883.314520368152,16654.90742160267
2022-04-22,16308.897238095024,16106.472393043352
2022-04-25,16449.996389472184,16205.734333858078
2022-04-26,15945.395069208344,15714.802575434624
2022-04-27,15912.363401179027,15720.72467309857
2022-04-28,16501.042414206895,16353.530710275341
2022-04-29,15932.021271500878,15797.16363656631
2022-05-02,16214.72833565251,16067.820110707285
2022-05-03,16285.715910728364,16124.010963365587
2022-05-04,16893.930411346188,16707.982344850567
2022-05-05,16258.888138085722,16099.04896674905
2022-05-06,16249.055862020432,16083.100271431236
2022-05-09,15527.839890749596,15374.298774869078
2022-05-10,15746.136196312247,15592.140417727094
2022-05-11,15472.406538316389,15331.816844808032
2022-05-12,15482.967081898692,15349.093066429912
2022-05-13,16001.085862581727,15836.130019567001
2022-05-16,15986.889056928592,15817.078533637226
2022-05-17,16396.858142897883,16239.17335157039
2022-05-18,15771.318187881547,15625.61283370937
2022-05-19,15603.457749961237,15487.516882007008
2022-05-20,15636.888795898032,15545.612615883212
2022-05-23,15835.238539427415,15731.473610836969
2022-05-24,15628.549957978086,15528.161068240006
2022-05-25,15801.650354982945,15687.88011108931
2022-05-26,16140.262404914367,16014.758513369654
2022-05-27,16628.556880909513,16498.674014773344
2022-05-31,16448.56749512861,16343.897606136188
2022-06-01,16384.517060287726,16269.655568369899
2022-06-02,16810.666720614947,16678.718171750446
2022-06-03,16531.436773950456,16400.239453144914
2022-06-06,16533.595326561383,16382.517555881122
2022-06-07,16769.47752040305,16624.227794300863
2022-06-08,16624.550376312713,16467.0114281517
2022-06-09,16200.610604378207,16057.41374651634
2022-06-10,15679.93847418392,15565.00040028291
2022-06-13,15003.957877806284,14912.886879730086
2022-06-14,14973.834663949978,14937.641209262069
2022-06-15,15198.223625174072,15123.718707116055
2022-06-16,14635.514792496788,14562.637556056605
2022-06-17,14603.03473466366,14487.114421017022
2022-06-21,14983.38968494866,14871.870796183535
2022-06-22,14944.073775662544,14802.188742842789
2022-06-23,15005.287501869998,14852.70490427781
2022-06-24,15522.371694218948,15347.183412669969
2022-06-27,15441.934274774236,15301.572822996943
2022-06-28,15067.58024939811,15008.54301324944
2022-06-29,15014.401827193382,14935.625322263897
2022-06-30,14839.641080441708,14782.093498513483
2022-07-01,14843.080737304017,14772.664872805371
2022-07-05,14881.343926353358,14802.904210446472
2022-07-06,14959.133048985512,14878.516930864893
2022-07-07,15239.860744804588,15169.9276884021
2022-07-08,15251.889607265839,15191.062992909172
2022-07-11,15050.608917052412,15005.79020238752
2022-07-12,14828.81525894153,14784.631286507249
2022-07-13,14771.024606142533,14740.440890249525
2022-07-14,14765.433918422868,14765.80391744842
2022-07-15,15080.201477918086,15074.795128776428
2022-07-18,14947.53849036974,14936.976601278522
2022-07-19,15436.831565230012,15423.647194409228
2022-07-20,15630.256929426892,15614.91580387363
2022-07-21,15849.556652133979,15863.46999749949
2022-07-22,15567.875018322618,15597.381003915856
2022-07-25,15584.64253869586,15631.854368080794
2022-07-26,15403.644533080987,15460.925089301916
2022-07-27,15892.401055223369,15944.35690490676
2022-07-28,16070.869443754964,16103.8438665915
2022-07-29,16252.342384271056,16293.611606206336
2022-08-01,16173.715046498504,16212.241391613921
2022-08-02,16144.304195887085,16168.075062864229
2022-08-03,16325.936333324762,16334.419478523914
2022-08-04,16371.817232449486,16364.232525758507
2022-08-05,16319.381550681808,16323.960200686384
2022-08-08,16195.239031067658,16196.86428170344
2022-08-09,16031.947635483973,16030.566964190972
2022-08-10,16430.846963148753,16417.44367988478
2022-08-11,16401.360974569812,16409.290819440124
2022-08-12,16729.627153480385,16733.67388600953
2022-08-15,16810.294097274378,16792.813897546635
2022-08-16,16732.357176358542,16706.897448300115
2022-08-17,16600.033815735813,16565.968324555073
2022-08-18,16752.292965729604,16722.435500195905
2022-08-19,16488.528305924432,16469.25117914554
2022-08-22,16109.608714350552,16087.593295287315
2022-08-23,16079.731675837596,16085.439537133794
2022-08-24,16129.735724105174,16130.077402802162
2022-08-25,16409.514343854484,16420.499309826388
2022-08-26,15732.787277762714,15760.078866277194
2022-08-29,15563.832760230473,15614.953595919089
2022-08-30,15383.346677951173,15423.561978668038
2022-08-31,15225.057666314287,15267.813998924714
2022-09-01,15170.134710850363,15217.368458642739
2022-09-02,15004.999926989352,15064.781251915736
2022-09-06,14947.541416245693,15001.698029396415
2022-09-07,15155.976950721517,15195.053726901162
2022-09-08,15326.282316497205,15367.610096404442
2022-09-09,15638.105726462356,15665.340330914043
2022-09-12,15761.852944771324,15796.21500299124
2022-09-13,14994.546187686576,15064.178694878749
2022-09-14,15095.988356320744,15155.567044051337
2022-09-15,14832.968607471816,14882.991092015769
2022-09-16,14756.833019258293,14796.526642591185
2022-09-19,14783.757392174452,14829.412414630684
2022-09-20,14619.603971380131,14666.596402384173
2022-09-21,14411.99612930794,14462.304395738722
2022-09-22,14354.353292560349,14393.639782496522
2022-09-23,14105.371160822722,14135.040293618555
2022-09-26,13930.879110139613,13957.404473190358
2022-09-27,13952.577105125996,13977.053403220432
2022-09-28,14307.476188063472,14299.512711300522
2022-09-29,14001.852698149858,14003.9824322468
2022-09-30,13759.269342621936,13764.026955600635
2022-10-03,14200.360158824658,14220.810860571322
